CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14484,50,1,321.92,0,Premium Customers
14485,39,1,165.75,0,Premium Customers
14487,27,6,1196.33,2,Budget Customers
14488,68,1,1064.28,0,Premium Customers
14489,207,1,463.38,1,Loyal Customers
14491,175,2,340.93,1,Loyal Customers
14493,7,5,2383.2400000000002,3,Inactive Customers
14494,26,1,139.56,0,Premium Customers
14495,51,2,123.8,0,Premium Customers
14496,312,2,538.8100000000001,1,Loyal Customers
14497,309,1,475.37,1,Loyal Customers
14498,43,5,1957.32,2,Budget Customers
14499,26,3,815.32,2,Budget Customers
14500,88,3,356.85,0,Premium Customers
14501,184,2,251.21,1,Loyal Customers
14502,20,11,2470.67,3,Inactive Customers
14503,3,6,3543.26,3,Inactive Customers
14504,47,4,673.26,2,Budget Customers
14506,17,5,2012.17,2,Budget Customers
14507,24,6,1383.18,2,Budget Customers
14508,22,2,276.42,0,Premium Customers
14511,11,5,1314.81,2,Budget Customers
14512,188,2,275.28,1,Loyal Customers
14513,101,3,455.59000000000003,0,Premium Customers
14514,61,3,1055.35,2,Budget Customers
14515,18,6,2102.09,3,Inactive Customers
14517,33,2,330.45,0,Premium Customers
14518,64,1,174.37,0,Premium Customers
14520,2,2,270.6,0,Premium Customers
14522,24,4,974.54,2,Budget Customers
14523,108,1,241.09,0,Premium Customers
14524,32,9,1867.68,3,Inactive Customers
14528,37,1,364.21999999999997,0,Premium Customers
14529,60,3,620.04,0,Premium Customers
14530,26,6,2925.91,3,Inactive Customers
14532,236,4,932.85,1,Loyal Customers
14533,25,7,1949.72,3,Inactive Customers
14535,60,3,2864.19,2,Budget Customers
14536,260,1,171.8,1,Loyal Customers
14537,58,1,355.56,0,Premium Customers
14538,65,2,388.25,0,Premium Customers
14539,16,2,537.48,0,Premium Customers
14540,10,3,996.26,2,Budget Customers
14541,59,8,1461.65,3,Inactive Customers
14542,186,1,103.25,1,Loyal Customers
14544,24,2,2024.45,2,Budget Customers
14546,5,5,2578.09,3,Inactive Customers
14548,151,2,652.8,1,Loyal Customers
14549,311,1,289.24,1,Loyal Customers
14550,11,2,765.62,0,Premium Customers
14551,18,2,186.23,0,Premium Customers
14552,152,1,165.07,1,Loyal Customers
14553,19,5,859.27,2,Budget Customers
14554,10,4,2381.04,2,Budget Customers
14555,57,2,324.14,0,Premium Customers
14557,85,1,788.38,0,Premium Customers
14561,76,3,1080.76,2,Budget Customers
14565,96,4,3099.12,3,Inactive Customers
14566,111,1,1432.0,0,Premium Customers
14567,57,2,1530.3600000000001,2,Budget Customers
14569,1,1,227.39,0,Premium Customers
14570,281,2,218.06,1,Loyal Customers
14572,3,7,2832.84,3,Inactive Customers
14573,180,9,1653.42,3,Inactive Customers
14577,13,4,859.71,2,Budget Customers
14578,3,1,168.63,0,Premium Customers
14581,17,1,138.6,0,Premium Customers
14582,41,1,114.11,0,Premium Customers
14583,6,5,1052.55,2,Budget Customers
14584,169,4,1042.26,2,Budget Customers
14585,50,1,157.05,0,Premium Customers
14586,277,1,237.36,1,Loyal Customers
14587,19,9,1601.14,3,Inactive Customers
14591,15,4,1447.14,2,Budget Customers
14592,35,3,570.46,0,Premium Customers
14593,22,3,617.99,0,Premium Customers
14594,7,2,379.83,0,Premium Customers
14595,20,6,1740.6,3,Inactive Customers
14597,11,2,883.15,0,Premium Customers
14598,44,1,221.97,0,Premium Customers
14600,306,1,393.33000000000004,1,Loyal Customers
14601,11,1,213.96,0,Premium Customers
14603,275,1,660.0,1,Loyal Customers
14608,4,4,1785.15,2,Budget Customers
14609,72,4,601.56,2,Budget Customers
14616,243,3,406.08000000000004,1,Loyal Customers
14618,9,3,553.44,0,Premium Customers
14619,246,1,394.44,1,Loyal Customers
14620,206,2,412.78000000000003,1,Loyal Customers
14621,1,5,1788.3600000000001,2,Budget Customers
14622,185,1,320.58000000000004,1,Loyal Customers
14623,32,5,889.25,2,Budget Customers
14624,57,2,225.85,0,Premium Customers
14625,196,2,899.63,1,Loyal Customers
14626,24,4,2791.27,3,Inactive Customers
14628,91,2,671.96,0,Premium Customers
14629,4,2,959.01,0,Premium Customers
14631,51,3,1006.98,2,Budget Customers
14632,263,1,114.56,1,Loyal Customers
14633,266,1,344.90000000000003,1,Loyal Customers
14636,36,2,609.85,0,Premium Customers
14638,51,1,443.6,0,Premium Customers
14639,52,6,2984.49,3,Inactive Customers
14640,24,6,2125.08,3,Inactive Customers
14641,22,1,110.46,0,Premium Customers
14642,59,1,96.12,0,Premium Customers
14643,170,2,693.8100000000001,1,Loyal Customers
14644,68,2,830.76,0,Premium Customers
14645,157,2,597.09,1,Loyal Customers
14647,201,1,243.22,1,Loyal Customers
14649,5,4,1417.29,2,Budget Customers
14651,67,2,654.6,0,Premium Customers
14652,77,1,114.18,0,Premium Customers
14653,1,7,1947.55,3,Inactive Customers
14655,8,4,1932.23,2,Budget Customers
14656,169,2,291.05,1,Loyal Customers
14657,18,4,848.22,2,Budget Customers
14658,5,2,247.15,0,Premium Customers
14659,9,9,2529.93,3,Inactive Customers
14660,87,2,285.74,0,Premium Customers
14661,27,1,107.95,0,Premium Customers
14662,29,4,771.17,2,Budget Customers
14664,20,2,637.89,0,Premium Customers
14665,61,5,1835.7,2,Budget Customers
14666,24,1,195.25,0,Premium Customers
14669,242,3,1269.99,1,Loyal Customers
14670,280,2,411.53,1,Loyal Customers
14672,235,2,765.55,1,Loyal Customers
14673,3,5,1736.4,2,Budget Customers
14675,16,1,604.75,0,Premium Customers
14676,31,6,2548.2400000000002,3,Inactive Customers
14681,71,3,498.95,0,Premium Customers
14682,188,2,52.0,1,Loyal Customers
14684,26,5,1236.28,2,Budget Customers
14687,107,1,628.38,0,Premium Customers
14689,209,1,112.8,1,Loyal Customers
14690,44,2,371.7,0,Premium Customers
14691,31,5,2114.33,3,Inactive Customers
14692,137,4,591.55,2,Budget Customers
14693,265,1,172.9,1,Loyal Customers
14696,4,7,2078.95,3,Inactive Customers
14697,218,2,188.60999999999999,1,Loyal Customers
14698,2,5,1250.76,2,Budget Customers
14699,214,1,109.13000000000001,1,Loyal Customers
14700,32,3,2235.3,2,Budget Customers
14701,11,9,2549.37,3,Inactive Customers
14703,15,1,318.17,0,Premium Customers
14704,11,9,1546.91,3,Inactive Customers
14705,199,1,179.0,1,Loyal Customers
14708,3,3,1126.37,2,Budget Customers
14710,14,4,606.13,2,Budget Customers
14711,10,11,2868.8,3,Inactive Customers
14712,29,3,917.07,2,Budget Customers
14713,9,11,2666.36,3,Inactive Customers
14714,24,1,160.19,0,Premium Customers
14715,25,4,867.38,2,Budget Customers
14716,43,2,329.68,0,Premium Customers
14719,2,5,1602.13,2,Budget Customers
14720,6,3,663.81,0,Premium Customers
14722,147,1,187.92000000000002,1,Loyal Customers
14723,10,6,1158.3,2,Budget Customers
14725,25,1,718.08,0,Premium Customers
14727,274,1,268.58,1,Loyal Customers
14730,1,8,2005.06,3,Inactive Customers
14731,47,3,380.02,0,Premium Customers
14732,8,8,2702.4900000000002,3,Inactive Customers
14737,4,3,1164.55,2,Budget Customers
14738,43,7,1314.45,2,Budget Customers
14740,197,3,1448.21,1,Loyal Customers
14741,12,6,1400.34,2,Budget Customers
14744,16,7,1099.98,2,Budget Customers
14745,113,5,1220.26,2,Budget Customers
14747,249,1,328.2,1,Loyal Customers
14748,29,5,1415.75,2,Budget Customers
14752,44,1,389.64,0,Premium Customers
14753,87,1,563.15,0,Premium Customers
14754,45,2,638.05,0,Premium Customers
14756,15,1,738.96,0,Premium Customers
14757,75,1,420.5,0,Premium Customers
14758,145,4,1484.06,2,Budget Customers
14759,5,3,1625.97,2,Budget Customers
14760,297,1,89.2,1,Loyal Customers
14761,59,2,255.9,0,Premium Customers
14762,264,1,300.52,1,Loyal Customers
14764,47,1,278.3,0,Premium Customers
14765,29,3,254.11,0,Premium Customers
14766,8,6,2473.37,3,Inactive Customers
14768,17,2,192.60000000000002,0,Premium Customers
14770,232,2,876.42,1,Loyal Customers
14772,112,1,139.26,0,Premium Customers
14775,58,3,1011.9,2,Budget Customers
14776,51,11,2538.3,3,Inactive Customers
14778,127,2,730.86,0,Premium Customers
14779,281,3,386.15,1,Loyal Customers
14780,55,2,447.68,0,Premium Customers
14782,320,1,200.10000000000002,1,Loyal Customers
14784,26,2,289.99,0,Premium Customers
14785,10,2,77.4,0,Premium Customers
14788,7,2,679.4399999999999,0,Premium Customers
14789,29,1,197.64,0,Premium Customers
14790,17,4,745.06,2,Budget Customers
14792,64,1,6.2,0,Premium Customers
14793,21,1,228.99,0,Premium Customers
14794,3,7,1319.91,2,Budget Customers
14795,166,1,131.45000000000002,1,Loyal Customers
14798,53,3,173.74,0,Premium Customers
14799,51,1,157.7,0,Premium Customers
14801,61,1,193.14,0,Premium Customers
14803,162,3,845.55,1,Loyal Customers
14804,9,1,353.27,0,Premium Customers
14805,15,4,554.65,2,Budget Customers
14806,75,1,193.39000000000001,0,Premium Customers
14808,40,8,2741.17,3,Inactive Customers
14810,41,11,2087.88,3,Inactive Customers
14815,37,2,778.5,0,Premium Customers
14816,197,1,271.85,1,Loyal Customers
14817,200,2,1110.34,1,Loyal Customers
14818,74,3,657.8,0,Premium Customers
14819,64,2,272.07,0,Premium Customers
14820,21,4,507.29,2,Budget Customers
14823,180,3,321.43,1,Loyal Customers
14824,10,4,1127.71,2,Budget Customers
14828,197,3,2139.76,2,Budget Customers
14829,29,4,697.55,2,Budget Customers
14830,53,1,197.13,0,Premium Customers
14834,18,6,1720.3,2,Budget Customers
14836,10,3,102.44999999999999,0,Premium Customers
14837,90,4,1649.5,2,Budget Customers
14840,268,1,62.85,1,Loyal Customers
14841,53,6,3295.76,3,Inactive Customers
14842,44,4,2824.69,3,Inactive Customers
14844,64,4,3189.81,3,Inactive Customers
14847,149,1,309.4,1,Loyal Customers
14850,312,1,325.75,1,Loyal Customers
14851,23,2,511.35,0,Premium Customers
14852,58,6,2836.69,3,Inactive Customers
14853,24,2,475.8,0,Premium Customers
14854,78,7,2759.83,3,Inactive Customers
14855,119,2,645.65,0,Premium Customers
14856,36,3,1311.3799999999999,2,Budget Customers
14857,60,2,1173.12,0,Premium Customers
14859,13,4,1353.74,2,Budget Customers
14860,19,1,170.32,0,Premium Customers
14861,52,1,125.79,0,Premium Customers
14862,26,2,841.1999999999999,0,Premium Customers
14863,29,1,266.76,0,Premium Customers
14865,7,2,52.2,0,Premium Customers
14867,186,3,710.28,1,Loyal Customers
14868,3,8,2953.59,3,Inactive Customers
14869,9,2,725.7,0,Premium Customers
14870,262,1,327.25,1,Loyal Customers
14871,3,4,522.38,2,Budget Customers
14873,210,1,519.68,1,Loyal Customers
14875,108,2,1465.3200000000002,2,Budget Customers
14878,13,9,1485.54,3,Inactive Customers
14880,77,3,706.19,0,Premium Customers
14881,20,1,255.4,0,Premium Customers
14882,27,2,589.7,0,Premium Customers
14883,19,6,761.59,2,Budget Customers
14885,132,1,765.3199999999999,0,Premium Customers
14886,253,1,364.8,1,Loyal Customers
14887,79,1,1862.0,2,Budget Customers
14888,207,1,369.2,1,Loyal Customers
14890,254,1,125.65,1,Loyal Customers
14891,148,2,554.38,1,Loyal Customers
14893,10,2,1237.8500000000001,2,Budget Customers
14894,85,1,655.75,0,Premium Customers
14896,205,2,468.77000000000004,1,Loyal Customers
14897,8,4,1366.38,2,Budget Customers
14898,23,6,1303.52,2,Budget Customers
14901,11,9,1421.29,3,Inactive Customers
14902,26,1,332.66,0,Premium Customers
14903,21,5,2810.63,3,Inactive Customers
14904,2,2,1025.44,0,Premium Customers
14905,158,2,616.15,1,Loyal Customers
14907,3,7,3501.1,3,Inactive Customers
14908,74,1,277.8,0,Premium Customers
14910,3,4,434.35,2,Budget Customers
14912,17,2,867.85,0,Premium Customers
14913,36,4,1227.43,2,Budget Customers
14915,91,2,307.48,0,Premium Customers
14916,71,4,1268.98,2,Budget Customers
14918,116,2,1610.15,2,Budget Customers
14920,213,2,977.77,1,Loyal Customers
14921,30,2,1316.07,2,Budget Customers
14923,51,1,749.1,0,Premium Customers
14924,246,1,310.05,1,Loyal Customers
14929,32,1,223.88,0,Premium Customers
14930,109,3,2372.86,2,Budget Customers
14931,5,5,1257.68,2,Budget Customers
14934,82,2,1890.94,2,Budget Customers
14935,297,1,1784.71,1,Loyal Customers
14937,57,3,1621.88,2,Budget Customers
14946,14,1,100.9,0,Premium Customers
14947,72,2,290.82,0,Premium Customers
14948,23,6,1101.97,2,Budget Customers
14950,19,1,371.2,0,Premium Customers
14951,79,1,311.69,0,Premium Customers
14953,25,1,289.82,0,Premium Customers
14954,12,1,336.17,0,Premium Customers
14957,253,1,58.49,1,Loyal Customers
14958,147,3,499.68,1,Loyal Customers
14959,64,4,695.42,2,Budget Customers
14960,8,2,221.27,0,Premium Customers
14962,271,1,126.7,1,Loyal Customers
14963,10,5,1487.8,2,Budget Customers
14964,247,1,206.21,1,Loyal Customers
14965,96,2,599.0,0,Premium Customers
14966,15,1,191.32,0,Premium Customers
14967,50,1,463.8,0,Premium Customers
14968,30,1,147.59,0,Premium Customers
14970,68,4,1592.06,2,Budget Customers
14971,35,3,1116.57,2,Budget Customers
14972,128,1,114.77,0,Premium Customers
14973,107,3,1314.45,2,Budget Customers
14974,37,1,114.39,0,Premium Customers
14975,57,1,279.94,0,Premium Customers
14976,57,7,790.86,2,Budget Customers
14978,72,5,1931.42,2,Budget Customers
14981,246,1,102.12,1,Loyal Customers
14984,19,2,213.27,0,Premium Customers
14985,198,2,296.75,1,Loyal Customers
14987,16,2,326.4,0,Premium Customers
14988,212,1,334.54,1,Loyal Customers
14995,39,2,233.23000000000002,0,Premium Customers
14997,46,3,546.1999999999999,0,Premium Customers
14998,170,2,429.87,1,Loyal Customers
15000,48,1,490.52,0,Premium Customers
15002,116,4,1641.76,2,Budget Customers
15004,147,1,1246.32,1,Loyal Customers
15006,51,1,502.09,0,Premium Customers
15007,159,1,156.91,1,Loyal Customers
15009,12,3,1261.78,2,Budget Customers
15010,36,1,308.94,0,Premium Customers
15012,54,2,423.04,0,Premium Customers
15014,43,2,260.17,0,Premium Customers
15016,173,1,170.04,1,Loyal Customers
15017,34,1,125.58,0,Premium Customers
15018,39,3,496.21000000000004,0,Premium Customers
15019,267,1,266.0,1,Loyal Customers
15021,9,9,1914.82,3,Inactive Customers
15022,12,4,905.04,2,Budget Customers
15024,10,10,1661.33,3,Inactive Customers
15025,33,1,377.01,0,Premium Customers
15026,80,3,469.0,0,Premium Customers
15027,31,4,1066.1499999999999,2,Budget Customers
15028,8,4,627.13,2,Budget Customers
15030,72,2,518.28,0,Premium Customers
15031,4,4,668.14,2,Budget Customers
15033,5,10,2586.67,3,Inactive Customers
15035,90,1,252.73000000000002,0,Premium Customers
15036,72,3,465.55,0,Premium Customers
15038,59,6,705.49,2,Budget Customers
15041,170,1,180.35,1,Loyal Customers
15042,199,1,135.93,1,Loyal Customers
15043,31,1,537.0,0,Premium Customers
15045,152,2,735.66,1,Loyal Customers
15047,270,1,343.62,1,Loyal Customers
15048,65,4,384.05,0,Premium Customers
15049,274,1,121.17000000000002,1,Loyal Customers
15050,25,3,1782.09,2,Budget Customers
15051,23,3,1391.61,2,Budget Customers
15052,319,1,215.78,1,Loyal Customers
15053,5,3,697.79,0,Premium Customers
15054,12,2,302.1,0,Premium Customers
15057,275,2,1489.5,1,Loyal Customers
15058,25,11,2124.9900000000002,3,Inactive Customers
15059,41,9,1337.72,3,Inactive Customers
15060,8,4,303.09,0,Premium Customers
15062,71,4,987.86,2,Budget Customers
15063,213,1,370.79999999999995,1,Loyal Customers
15065,38,4,3158.13,3,Inactive Customers
15066,53,1,893.59,0,Premium Customers
15067,78,3,1744.76,2,Budget Customers
15068,46,2,553.36,0,Premium Customers
15069,179,1,1109.53,1,Loyal Customers
15071,94,2,982.07,0,Premium Customers
15073,10,3,1043.41,2,Budget Customers
15074,105,1,748.87,0,Premium Customers
15075,78,1,773.03,0,Premium Customers
15076,173,1,880.85,1,Loyal Customers
15079,213,4,895.61,1,Loyal Customers
15081,22,5,504.8,2,Budget Customers
15083,257,1,88.2,1,Loyal Customers
15087,282,1,306.94,1,Loyal Customers
15088,21,2,1160.07,2,Budget Customers
15089,10,6,2420.84,3,Inactive Customers
15090,308,1,381.32,1,Loyal Customers
15091,68,1,480.71,0,Premium Customers
15092,215,2,457.81,1,Loyal Customers
15095,104,4,1370.6,2,Budget Customers
15096,43,1,219.39000000000001,0,Premium Customers
15097,4,1,248.08,0,Premium Customers
15099,84,1,410.48,0,Premium Customers
15101,9,2,317.53,0,Premium Customers
15103,31,2,703.36,0,Premium Customers
15104,197,2,1027.44,1,Loyal Customers
15105,18,7,2298.93,3,Inactive Customers
15106,18,5,1422.52,2,Budget Customers
15107,311,6,319.5,1,Loyal Customers
15108,142,4,1300.25,2,Budget Customers
15109,246,1,484.95,1,Loyal Customers
15110,24,4,996.1,2,Budget Customers
15111,29,3,1567.48,2,Budget Customers
15113,10,3,3609.33,3,Inactive Customers
15114,30,10,2760.56,3,Inactive Customers
15115,18,1,340.11,0,Premium Customers
15116,18,4,1352.75,2,Budget Customers
15117,15,5,1551.78,2,Budget Customers
15118,134,1,244.8,0,Premium Customers
15119,246,1,266.4,1,Loyal Customers
15120,134,1,358.82,0,Premium Customers
15121,50,2,457.72,0,Premium Customers
15122,114,3,1633.78,2,Budget Customers
15123,7,2,2199.31,2,Budget Customers
15124,23,2,184.19,0,Premium Customers
15127,66,1,406.53,0,Premium Customers
15128,60,4,1471.0,2,Budget Customers
15129,50,11,3447.4,3,Inactive Customers
15130,170,1,330.11,1,Loyal Customers
15132,18,5,977.9300000000001,2,Budget Customers
15133,128,3,982.42,2,Budget Customers
15134,15,8,1387.99,3,Inactive Customers
15135,239,1,139.05,1,Loyal Customers
15136,3,4,1286.7,2,Budget Customers
15139,240,2,178.96,1,Loyal Customers
15140,52,7,2354.25,3,Inactive Customers
15142,46,1,498.74,0,Premium Customers
15143,226,1,259.45,1,Loyal Customers
15145,4,4,1194.73,2,Budget Customers
15146,165,2,1327.16,1,Loyal Customers
15147,240,1,623.5,1,Loyal Customers
15148,11,1,301.29,0,Premium Customers
15149,134,1,520.8000000000001,0,Premium Customers
15153,31,1,329.25,0,Premium Customers
15154,75,1,296.42,0,Premium Customers
15156,1,3,961.49,2,Budget Customers
15157,4,3,1936.07,2,Budget Customers
15158,45,1,401.40000000000003,0,Premium Customers
15163,18,2,304.47,0,Premium Customers
15164,69,3,843.05,2,Budget Customers
15167,321,1,163.0,1,Loyal Customers
15168,26,1,106.56,0,Premium Customers
15172,9,5,1624.05,2,Budget Customers
15174,323,1,135.75,1,Loyal Customers
15175,72,1,224.14,0,Premium Customers
15178,260,1,40.5,1,Loyal Customers
15179,18,5,2206.95,3,Inactive Customers
15181,66,3,689.4799999999999,0,Premium Customers
15182,154,2,622.85,1,Loyal Customers
15184,29,2,406.76,0,Premium Customers
15185,70,1,310.62,0,Premium Customers
15186,14,2,411.41,0,Premium Customers
15192,120,3,1044.32,2,Budget Customers
15193,61,1,499.32,0,Premium Customers
15197,11,3,1079.6100000000001,2,Budget Customers
15198,92,2,193.64,0,Premium Customers
15199,59,4,1268.7,2,Budget Customers
15201,87,5,1236.54,2,Budget Customers
15203,26,6,1827.8,3,Inactive Customers
15205,85,2,653.24,0,Premium Customers
15206,10,4,420.29999999999995,0,Premium Customers
15208,1,5,870.12,2,Budget Customers
15210,225,1,331.18,1,Loyal Customers
15211,60,2,894.4100000000001,0,Premium Customers
15212,241,1,101.8,1,Loyal Customers
15213,319,2,328.35,1,Loyal Customers
15214,2,8,1661.44,3,Inactive Customers
15215,47,3,734.94,0,Premium Customers
15216,88,1,96.6,0,Premium Customers
15219,176,1,305.75,1,Loyal Customers
15220,52,6,1778.96,3,Inactive Customers
15222,319,1,585.0,1,Loyal Customers
15223,226,2,755.75,1,Loyal Customers
15225,234,1,409.40000000000003,1,Loyal Customers
15226,311,1,154.41,1,Loyal Customers
15227,37,5,1219.4,2,Budget Customers
15228,66,4,3386.71,3,Inactive Customers
15230,239,2,429.6,1,Loyal Customers
15232,113,2,612.06,0,Premium Customers
15234,277,1,197.0,1,Loyal Customers
15236,299,1,321.05,1,Loyal Customers
15237,2,4,1412.32,2,Budget Customers
15238,29,3,1071.99,2,Budget Customers
15239,10,2,780.59,0,Premium Customers
15240,45,5,1706.57,2,Budget Customers
15241,67,8,1756.44,3,Inactive Customers
15243,74,1,316.68,0,Premium Customers
15244,65,2,631.57,0,Premium Customers
15245,134,3,2515.84,2,Budget Customers
15246,238,2,514.15,1,Loyal Customers
15247,122,1,356.0,0,Premium Customers
15252,36,2,740.78,0,Premium Customers
15253,16,5,918.1999999999999,2,Budget Customers
15254,127,1,300.36,0,Premium Customers
15255,67,1,890.85,0,Premium Customers
15256,149,1,98.45,1,Loyal Customers
15257,283,1,317.15,1,Loyal Customers
15258,169,2,623.16,1,Loyal Customers
15260,100,7,1810.77,3,Inactive Customers
15261,135,1,254.82,0,Premium Customers
15262,324,1,178.95000000000002,1,Loyal Customers
15263,107,1,156.51,0,Premium Customers
15264,64,1,393.74,0,Premium Customers
15265,151,2,1506.1200000000001,2,Budget Customers
15267,22,5,1717.36,2,Budget Customers
15269,24,1,408.8,0,Premium Customers
15270,16,7,2379.49,3,Inactive Customers
15272,57,2,721.94,0,Premium Customers
15274,4,2,716.57,0,Premium Customers
15275,38,1,615.14,0,Premium Customers
15276,66,1,135.31,0,Premium Customers
15277,47,1,255.89999999999998,0,Premium Customers
15280,172,1,113.12,1,Loyal Customers
15281,59,9,2332.15,3,Inactive Customers
15286,50,1,240.55,0,Premium Customers
15287,22,2,486.69,0,Premium Customers
15288,43,5,2306.52,3,Inactive Customers
15289,29,3,939.78,2,Budget Customers
15292,201,1,180.94,1,Loyal Customers
15296,51,6,3672.86,3,Inactive Customers
15297,10,3,641.94,0,Premium Customers
15300,64,1,496.44,0,Premium Customers
15303,290,1,574.02,1,Loyal Customers
15304,61,8,694.4000000000001,2,Budget Customers
15306,64,3,1174.35,2,Budget Customers
15307,96,1,205.3,0,Premium Customers
15308,274,1,310.47,1,Loyal Customers
15312,75,4,924.85,2,Budget Customers
15313,110,1,52.0,0,Premium Customers
15314,199,1,327.97,1,Loyal Customers
15315,64,2,570.5,0,Premium Customers
15316,327,1,165.0,1,Loyal Customers
15318,4,1,312.62,0,Premium Customers
15319,284,1,204.5,1,Loyal Customers
15320,44,1,267.13,0,Premium Customers
15321,71,3,2748.31,2,Budget Customers
15322,86,1,679.68,0,Premium Customers
15325,104,1,162.29,0,Premium Customers
15327,53,1,208.75,0,Premium Customers
15329,39,3,1049.7,2,Budget Customers
15330,32,2,714.96,0,Premium Customers
15333,208,1,1028.56,1,Loyal Customers
15334,157,3,351.67,1,Loyal Customers
15335,54,1,173.97,0,Premium Customers
15339,66,2,574.07,0,Premium Customers
15341,81,1,2020.52,2,Budget Customers
15342,130,1,406.09,0,Premium Customers
15343,87,1,364.5,0,Premium Customers
15344,1,3,563.94,0,Premium Customers
15345,46,1,393.54,0,Premium Customers
15348,72,1,158.04,0,Premium Customers
15349,158,2,473.81,1,Loyal Customers
15351,12,7,1960.1100000000001,3,Inactive Customers
15353,255,2,777.02,1,Loyal Customers
15355,29,2,277.05,0,Premium Customers
15356,31,10,2766.5,3,Inactive Customers
15360,40,1,427.93,0,Premium Customers
15364,96,2,913.19,0,Premium Customers
15365,26,7,2314.32,3,Inactive Customers
15366,75,2,602.51,0,Premium Customers
15367,57,4,1877.59,2,Budget Customers
15368,21,1,446.94000000000005,0,Premium Customers
15370,41,7,2386.05,3,Inactive Customers
15372,137,1,2007.3999999999999,2,Budget Customers
15374,129,1,168.0,0,Premium Customers
15376,40,3,1233.3600000000001,2,Budget Customers
15380,9,5,1690.2600000000002,2,Budget Customers
15381,214,2,596.85,1,Loyal Customers
15384,170,2,642.41,1,Loyal Customers
15385,40,1,316.88,0,Premium Customers
15386,186,1,394.14,1,Loyal Customers
15388,270,1,140.54,1,Loyal Customers
15389,172,1,500.0,1,Loyal Customers
15392,5,4,1535.53,2,Budget Customers
15393,16,2,231.86,0,Premium Customers
15394,10,4,2183.54,2,Budget Customers
15395,326,1,107.45,1,Loyal Customers
15396,113,1,288.18,0,Premium Customers
15397,290,1,94.0,1,Loyal Customers
15398,16,2,1345.53,2,Budget Customers
15399,1,3,815.77,2,Budget Customers
15400,92,5,716.2,2,Budget Customers
15402,149,2,626.77,1,Loyal Customers
15405,189,1,349.1,1,Loyal Customers
15406,31,2,510.71000000000004,0,Premium Customers
15407,34,4,1056.44,2,Budget Customers
15408,264,1,267.18,1,Loyal Customers
15410,84,8,3450.84,3,Inactive Customers
15411,26,4,1358.88,2,Budget Customers
15412,171,1,190.53,1,Loyal Customers
15414,10,3,774.9000000000001,0,Premium Customers
15415,313,1,572.8100000000001,1,Loyal Customers
15417,85,1,508.8,0,Premium Customers
15419,25,1,135.86,0,Premium Customers
15421,59,4,950.36,2,Budget Customers
15422,323,2,97.7,1,Loyal Customers
15423,38,1,43.5,0,Premium Customers
15424,254,2,383.34,1,Loyal Customers
15426,19,5,1447.39,2,Budget Customers
15427,33,3,1483.14,2,Budget Customers
15428,15,1,93.78,0,Premium Customers
15429,27,2,397.35,0,Premium Customers
15432,23,1,171.19,0,Premium Customers
15433,214,2,533.3,1,Loyal Customers
15434,8,5,1041.48,2,Budget Customers
15435,22,1,149.29,0,Premium Customers
15436,12,3,1122.53,2,Budget Customers
15437,262,1,200.16,1,Loyal Customers
15438,131,1,156.57999999999998,0,Premium Customers
15440,55,3,383.68,0,Premium Customers
15442,249,1,594.0,1,Loyal Customers
15443,2,7,3236.91,3,Inactive Customers
15444,9,2,1418.26,2,Budget Customers
15445,264,1,113.5,1,Loyal Customers
15448,313,1,494.64,1,Loyal Customers
15449,26,3,974.52,2,Budget Customers
15450,30,1,429.84,0,Premium Customers
15452,30,3,538.73,0,Premium Customers
15453,2,7,1388.37,3,Inactive Customers
15456,283,3,447.22,1,Loyal Customers
15457,262,1,237.07,1,Loyal Customers
15458,25,1,161.64,0,Premium Customers
15462,94,3,234.6,0,Premium Customers
15463,29,1,126.14,0,Premium Customers
15466,85,1,334.53,0,Premium Customers
15467,9,3,524.88,0,Premium Customers
15468,51,2,467.51,0,Premium Customers
15469,50,2,538.55,0,Premium Customers
15471,2,1,469.48,0,Premium Customers
15472,113,1,371.56,0,Premium Customers
15473,14,7,1771.2,3,Inactive Customers
15475,77,1,454.10999999999996,0,Premium Customers
15478,40,2,1441.42,2,Budget Customers
15480,116,1,905.5,0,Premium Customers
15483,161,4,233.81,1,Loyal Customers
15484,1,4,3594.31,3,Inactive Customers
15485,30,3,2575.0,2,Budget Customers
15488,93,1,91.32000000000001,0,Premium Customers
15489,23,3,1134.28,2,Budget Customers
15491,95,6,3100.09,3,Inactive Customers
15492,28,2,659.4599999999999,0,Premium Customers
15493,33,5,2001.8,2,Budget Customers
15494,21,2,1299.23,2,Budget Customers
15497,18,2,1262.2,2,Budget Customers
15500,8,4,1131.56,2,Budget Customers
15504,81,1,52.83,0,Premium Customers
15505,53,5,3610.96,3,Inactive Customers
15506,23,3,979.26,2,Budget Customers
15507,172,1,492.36,1,Loyal Customers
15508,189,6,1000.27,2,Budget Customers
15511,12,5,909.23,2,Budget Customers
15512,156,2,121.0,1,Loyal Customers
15516,45,3,62.43,0,Premium Customers
15517,233,1,267.03,1,Loyal Customers
15518,64,8,1942.45,3,Inactive Customers
15520,2,1,343.5,0,Premium Customers
15521,40,8,3000.2,3,Inactive Customers
15522,33,2,398.84,0,Premium Customers
15523,84,1,412.01000000000005,0,Premium Customers
15524,25,1,440.0,0,Premium Customers
15525,2,3,825.92,2,Budget Customers
15526,33,2,148.44,0,Premium Customers
